"ID.NEW"	"TAXANAME"	"ABUND"
"WCAP99-0501-2001-1"	"ACARI"	2
"WCAP99-0501-2001-1"	"AESHNA SP."	1
"WCAP99-0501-2001-1"	"AMBRYSUS SP."	2
"WCAP99-0501-2001-1"	"APEDILUM SP."	7
"WCAP99-0501-2001-1"	"ARGIA SP."	1
"WCAP99-0501-2001-1"	"ATRACTIDES SP."	2
"WCAP99-0501-2001-1"	"ATRICHOPOGON SP."	1
"WCAP99-0501-2001-1"	"BAETIDAE"	5
"WCAP99-0501-2001-1"	"BAETIS SP."	77
"WCAP99-0501-2001-1"	"BEZZIA/PALPOMYIA SP."	2
"WCAP99-0501-2001-1"	"CAENIS BAJAENSIS"	4
"WCAP99-0501-2001-1"	"CALOPARYPHUS/EUPARYPHUS SP."	11
"WCAP99-0501-2001-1"	"CENTROPTILUM SP."	8
"WCAP99-0501-2001-1"	"CHIRONOMINI"	2
"WCAP99-0501-2001-1"	"CORYNONEURA SP."	3
"WCAP99-0501-2001-1"	"CRICOTOPUS NOSTOCICOLA"	5
"WCAP99-0501-2001-1"	"CRICOTOPUS SP."	5
"WCAP99-0501-2001-1"	"DICROTENDIPES SP."	77
"WCAP99-0501-2001-1"	"DYTISCIDAE"	1
"WCAP99-0501-2001-1"	"EPEORUS SP."	2
"WCAP99-0501-2001-1"	"EUPARYPHUS SP."	1
"WCAP99-0501-2001-1"	"FALLCEON QUILLERI"	2
"WCAP99-0501-2001-1"	"GUMAGA SP."	11
"WCAP99-0501-2001-1"	"HEMERODROMIA SP."	4
"WCAP99-0501-2001-1"	"HYDROPSYCHE SP."	7
"WCAP99-0501-2001-1"	"HYDROPTILA SP."	13
"WCAP99-0501-2001-1"	"LABRUNDINIA/NILOTANYPUS SP."	2
"WCAP99-0501-2001-1"	"LAUTERBORNIELLA AGRAYLOIDES"	9
"WCAP99-0501-2001-1"	"LEBERTIA SP."	1
"WCAP99-0501-2001-1"	"LIMNOPHILA SP."	3
"WCAP99-0501-2001-1"	"MICRASEMA SP."	25
"WCAP99-0501-2001-1"	"MICROCYLLOEPUS SP."	3
"WCAP99-0501-2001-1"	"MICROTENDIPES PEDELLUS GR."	13
"WCAP99-0501-2001-1"	"NEMATOMORPHA"	1
"WCAP99-0501-2001-1"	"NILOTANYPUS SP."	2
"WCAP99-0501-2001-1"	"OCHROTRICHIA SP."	5
"WCAP99-0501-2001-1"	"OPTIOSERVUS DIVERGENS"	3
"WCAP99-0501-2001-1"	"OPTIOSERVUS SP."	3
"WCAP99-0501-2001-1"	"ORTHOCLADIUS COMPLEX"	4
"WCAP99-0501-2001-1"	"PALTOTHEMIS LINEATIPES"	1
"WCAP99-0501-2001-1"	"PARALEPTOPHLEBIA SP."	4
"WCAP99-0501-2001-1"	"PELTODYTES SP."	2
"WCAP99-0501-2001-1"	"PHAENOPSECTRA SP."	2
"WCAP99-0501-2001-1"	"PHYSA SP."	2
"WCAP99-0501-2001-1"	"POLYPEDILUM SP."	5
"WCAP99-0501-2001-1"	"POSTELICHUS SP."	1
"WCAP99-0501-2001-1"	"PSEPHENUS FALLI"	1
"WCAP99-0501-2001-1"	"PSEUDOCHIRONOMUS SP."	31
"WCAP99-0501-2001-1"	"RHEOCRICOTOPUS SP."	6
"WCAP99-0501-2001-1"	"RHEOTANYTARSUS SP."	26
"WCAP99-0501-2001-1"	"SERRATELLA SP."	2
"WCAP99-0501-2001-1"	"SIALIS SP."	4
"WCAP99-0501-2001-1"	"SIMULIUM SP."	1
"WCAP99-0501-2001-1"	"SPERCHON SP."	3
"WCAP99-0501-2001-1"	"STEMPELLINELLA SP."	1
"WCAP99-0501-2001-1"	"STILOBEZZIA SP."	1
"WCAP99-0501-2001-1"	"TANYTARSUS SP."	1
"WCAP99-0501-2001-1"	"THIENEMANNIELLA SP."	8
"WCAP99-0501-2001-1"	"THIENEMANNIMYIA GR. SP."	13
"WCAP99-0501-2001-1"	"TINODES SP."	17
"WCAP99-0501-2001-1"	"TORRENTICOLA SP."	2
"WCAP99-0501-2001-1"	"TRICORYTHODES SP."	7
"WCAP99-0503-2000-1"	"AMELETUS SP."	2
"WCAP99-0503-2000-1"	"ANTOCHA SP."	4
"WCAP99-0503-2000-1"	"ARCTOPSYCHE GRANDIS"	1
"WCAP99-0503-2000-1"	"ATHERIX PACHYPUS"	5
"WCAP99-0503-2000-1"	"BAETIS TRICAUDATUS"	5
"WCAP99-0503-2000-1"	"BEZZIA/PALPOMYIA SP."	1
"WCAP99-0503-2000-1"	"CALINEURIA CALIFORNICA"	3
"WCAP99-0503-2000-1"	"CAPNIIDAE"	1
"WCAP99-0503-2000-1"	"CAUDATELLA HYSTRIX"	1
"WCAP99-0503-2000-1"	"CENTROPTILUM SP."	4
"WCAP99-0503-2000-1"	"CHLOROPERLIDAE"	1
"WCAP99-0503-2000-1"	"CINYGMULA SP."	3
"WCAP99-0503-2000-1"	"CLADOTANYTARSUS SP."	128
"WCAP99-0503-2000-1"	"CORYNONEURA SP."	1
"WCAP99-0503-2000-1"	"DIPHETOR HAGENI"	5
"WCAP99-0503-2000-1"	"DOLOPHILODES SP."	3
"WCAP99-0503-2000-1"	"EPEORUS SP."	15
"WCAP99-0503-2000-1"	"EPHEMERELLA SP."	17
"WCAP99-0503-2000-1"	"EPHEMERELLIDAE"	4
"WCAP99-0503-2000-1"	"GLOSSOSOMA SP."	8
"WCAP99-0503-2000-1"	"HESPEROCONOPA SP."	4
"WCAP99-0503-2000-1"	"HYDROPSYCHE SP."	12
"WCAP99-0503-2000-1"	"HYDROPTILIDAE"	1
"WCAP99-0503-2000-1"	"HYGROBATES SP."	4
"WCAP99-0503-2000-1"	"IRONODES SP."	1
"WCAP99-0503-2000-1"	"LEBERTIA SP."	3
"WCAP99-0503-2000-1"	"LEPIDOSTOMA SP."	2
"WCAP99-0503-2000-1"	"MICRASEMA SP."	5
"WCAP99-0503-2000-1"	"MICROPSECTRA SP."	1
"WCAP99-0503-2000-1"	"NANOCLADIUS SP."	1
"WCAP99-0503-2000-1"	"OLIGOCHAETA"	2
"WCAP99-0503-2000-1"	"OLIGOPHLEBODES SP."	6
"WCAP99-0503-2000-1"	"ORTHOCLADIINAE"	12
"WCAP99-0503-2000-1"	"ORTHOCLADIUS COMPLEX"	12
"WCAP99-0503-2000-1"	"PARALEPTOPHLEBIA SP."	24
"WCAP99-0503-2000-1"	"PHAENOPSECTRA SP."	3
"WCAP99-0503-2000-1"	"POLYPEDILUM SP."	1
"WCAP99-0503-2000-1"	"PTERONARCYS SP."	1
"WCAP99-0503-2000-1"	"RHEOTANYTARSUS SP."	2
"WCAP99-0503-2000-1"	"RHITHROGENA SP."	8
"WCAP99-0503-2000-1"	"RHYACOPHILA BRUNNEA GR."	1
"WCAP99-0503-2000-1"	"RHYACOPHILA SP."	1
"WCAP99-0503-2000-1"	"SPERCHON SP."	5
"WCAP99-0503-2000-1"	"STEMPELLINA SP."	1
"WCAP99-0503-2000-1"	"TANYPODINAE"	2
"WCAP99-0503-2000-1"	"TANYTARSUS SP."	82
"WCAP99-0503-2000-1"	"THIENEMANNIMYIA GR. SP."	6
"WCAP99-0503-2000-1"	"TORRENTICOLA SP."	1
"WCAP99-0503-2000-1"	"TRICHOPTERA"	9
"WCAP99-0503-2000-1"	"WIEDEMANNIA SP."	2
"WCAP99-0503-2000-1"	"ZAITZEVIA SP."	1
"WCAP99-0505-2000-1"	"ACENTRELLA TURBIDA"	8
"WCAP99-0505-2000-1"	"AGAPETUS SP."	59
"WCAP99-0505-2000-1"	"AMELETUS SP."	11
"WCAP99-0505-2000-1"	"ATTENELLA SP."	1
"WCAP99-0505-2000-1"	"BAETIS SP."	24
"WCAP99-0505-2000-1"	"BAETIS TRICAUDATUS"	12
"WCAP99-0505-2000-1"	"BEZZIA/PALPOMYIA SP."	1
"WCAP99-0505-2000-1"	"BLEPHARICERIDAE"	1
"WCAP99-0505-2000-1"	"CALINEURIA CALIFORNICA"	2
"WCAP99-0505-2000-1"	"CAUDATELLA HETEROCAUDATA"	1
"WCAP99-0505-2000-1"	"CHIRONOMINI"	1
"WCAP99-0505-2000-1"	"CINYGMA SP."	1
"WCAP99-0505-2000-1"	"CINYGMULA SP."	6
"WCAP99-0505-2000-1"	"CLINOCERA SP."	1
"WCAP99-0505-2000-1"	"CORYNONEURA SP."	1
"WCAP99-0505-2000-1"	"CRYPTOCHIRONOMUS SP."	2
"WCAP99-0505-2000-1"	"DICRANOTA SP."	1
"WCAP99-0505-2000-1"	"DIPHETOR HAGENI"	2
"WCAP99-0505-2000-1"	"DRUNELLA DODDSI"	4
"WCAP99-0505-2000-1"	"ECCLISOMYIA SP."	5
"WCAP99-0505-2000-1"	"EPEORUS SP."	2
"WCAP99-0505-2000-1"	"EUKIEFFERIELLA SP."	7
"WCAP99-0505-2000-1"	"GLOSSOSOMA SP."	13
"WCAP99-0505-2000-1"	"GLOSSOSOMATIDAE"	3
"WCAP99-0505-2000-1"	"HEPTAGENIIDAE"	15
"WCAP99-0505-2000-1"	"HEXATOMA SP."	1
"WCAP99-0505-2000-1"	"HYDROPSYCHE SP."	5
"WCAP99-0505-2000-1"	"HYDROPSYCHIDAE"	4
"WCAP99-0505-2000-1"	"IRONODES SP."	1
"WCAP99-0505-2000-1"	"LEBERTIA SP."	1
"WCAP99-0505-2000-1"	"LEPIDOSTOMA SP."	7
"WCAP99-0505-2000-1"	"LEPTOPHLEBIIDAE"	1
"WCAP99-0505-2000-1"	"MALENKA SP."	1
"WCAP99-0505-2000-1"	"MICROTENDIPES PEDELLUS GR."	12
"WCAP99-0505-2000-1"	"MICROTENDIPES RYDALENSIS GR."	25
"WCAP99-0505-2000-1"	"NEMATODA"	1
"WCAP99-0505-2000-1"	"NEOPHYLAX SP."	25
"WCAP99-0505-2000-1"	"NILOTANYPUS SP."	1
"WCAP99-0505-2000-1"	"OLIGOCHAETA"	16
"WCAP99-0505-2000-1"	"ORDOBREVIA NUBIFERA"	4
"WCAP99-0505-2000-1"	"ORTHOCLADIUS COMPLEX"	3
"WCAP99-0505-2000-1"	"PERLIDAE"	10
"WCAP99-0505-2000-1"	"PERLINODES AUREA"	2
"WCAP99-0505-2000-1"	"PHAENOPSECTRA SP."	9
"WCAP99-0505-2000-1"	"POLYPEDILUM SP."	7
"WCAP99-0505-2000-1"	"POTTHASTIA SP."	2
"WCAP99-0505-2000-1"	"RHEOTANYTARSUS SP."	2
"WCAP99-0505-2000-1"	"RHITHROGENA SP."	10
"WCAP99-0505-2000-1"	"RHYACOPHILA ANGELITA GR."	1
"WCAP99-0505-2000-1"	"RHYACOPHILA BETTENI GR."	3
"WCAP99-0505-2000-1"	"RHYACOPHILA BRUNNEA GR."	2
"WCAP99-0505-2000-1"	"RHYACOPHILA HYALINATA GR."	1
"WCAP99-0505-2000-1"	"RHYACOPHILA SP."	2
"WCAP99-0505-2000-1"	"SERRATELLA TIBIALIS"	4
"WCAP99-0505-2000-1"	"SIMULIUM SP."	22
"WCAP99-0505-2000-1"	"SPERCHON SP."	1
"WCAP99-0505-2000-1"	"TANYPODINAE"	2
"WCAP99-0505-2000-1"	"TANYTARSUS SP."	100
"WCAP99-0505-2000-1"	"THIENEMANNIELLA SP."	1
"WCAP99-0505-2000-1"	"THIENEMANNIMYIA GR. SP."	1
"WCAP99-0505-2000-1"	"TORRENTICOLA SP."	8
"WCAP99-0505-2000-1"	"VISOKA CATARACTAE"	1
"WCAP99-0505-2000-1"	"ZAITZEVIA SP."	4
"WCAP99-0505-2000-2"	"ACENTRELLA SP."	13
"WCAP99-0505-2000-2"	"ACENTRELLA TURBIDA"	10
"WCAP99-0505-2000-2"	"AGAPETUS SP."	10
"WCAP99-0505-2000-2"	"AMELETUS SP."	3
"WCAP99-0505-2000-2"	"AMPUMIXIS DISPAR"	2
"WCAP99-0505-2000-2"	"ARCTOPSYCHE GRANDIS"	1
"WCAP99-0505-2000-2"	"ATRACTIDES SP."	1
"WCAP99-0505-2000-2"	"ATRICHOPOGON SP."	4
"WCAP99-0505-2000-2"	"BAETIS SP."	22
"WCAP99-0505-2000-2"	"BAETIS TRICAUDATUS"	36
"WCAP99-0505-2000-2"	"BLEPHARICERIDAE"	1
"WCAP99-0505-2000-2"	"CALINEURIA CALIFORNICA"	12
"WCAP99-0505-2000-2"	"CENTROPTILUM SP."	1
"WCAP99-0505-2000-2"	"CHLOROPERLIDAE"	2
"WCAP99-0505-2000-2"	"CINYGMULA SP."	11
"WCAP99-0505-2000-2"	"CLINOCERA SP."	1
"WCAP99-0505-2000-2"	"DICRANOTA SP."	1
"WCAP99-0505-2000-2"	"DIPHETOR HAGENI"	3
"WCAP99-0505-2000-2"	"DRUNELLA DODDSI"	9
"WCAP99-0505-2000-2"	"ECCLISOMYIA SP."	1
"WCAP99-0505-2000-2"	"EPEORUS SP."	2
"WCAP99-0505-2000-2"	"EUKIEFFERIELLA SP."	9
"WCAP99-0505-2000-2"	"GLOSSOSOMA SP."	9
"WCAP99-0505-2000-2"	"HYDROPSYCHE SP."	17
"WCAP99-0505-2000-2"	"HYDROPSYCHIDAE"	4
"WCAP99-0505-2000-2"	"HYDROPTILA SP."	2
"WCAP99-0505-2000-2"	"HYGROBATES SP."	3
"WCAP99-0505-2000-2"	"KATHROPERLA SP."	1
"WCAP99-0505-2000-2"	"LEBERTIA SP."	1
"WCAP99-0505-2000-2"	"LEPIDOSTOMA SP."	1
"WCAP99-0505-2000-2"	"LEUCROCUTA SP."	6
"WCAP99-0505-2000-2"	"MALENKA SP."	3
"WCAP99-0505-2000-2"	"MICRASEMA SP."	2
"WCAP99-0505-2000-2"	"MICROTENDIPES PEDELLUS GR."	13
"WCAP99-0505-2000-2"	"MICROTENDIPES RYDALENSIS GR."	3
"WCAP99-0505-2000-2"	"NEOPHYLAX SP."	9
"WCAP99-0505-2000-2"	"OLIGOCHAETA"	7
"WCAP99-0505-2000-2"	"ORDOBREVIA NUBIFERA"	12
"WCAP99-0505-2000-2"	"OREODYTES SP."	1
"WCAP99-0505-2000-2"	"OROHERMES CREPUSCULUS"	1
"WCAP99-0505-2000-2"	"ORTHOCLADIINAE"	8
"WCAP99-0505-2000-2"	"ORTHOCLADIUS COMPLEX"	26
"WCAP99-0505-2000-2"	"PARACLADOPELMA SP."	1
"WCAP99-0505-2000-2"	"PARALEPTOPHLEBIA SP."	1
"WCAP99-0505-2000-2"	"PARAMETRIOCNEMUS SP."	1
"WCAP99-0505-2000-2"	"PARAPHAENOCLADIUS SP."	1
"WCAP99-0505-2000-2"	"PERLINODES AUREA"	3
"WCAP99-0505-2000-2"	"PHAENOPSECTRA SP."	9
"WCAP99-0505-2000-2"	"POLYPEDILUM SP."	5
"WCAP99-0505-2000-2"	"POTTHASTIA GAEDII GR."	11
"WCAP99-0505-2000-2"	"RHEOTANYTARSUS SP."	4
"WCAP99-0505-2000-2"	"RHITHROGENA SP."	37
"WCAP99-0505-2000-2"	"RHYACOPHILA BETTENI GR."	5
"WCAP99-0505-2000-2"	"RHYACOPHILA BRUNNEA GR."	1
"WCAP99-0505-2000-2"	"RHYACOPHILA HYALINATA GR."	1
"WCAP99-0505-2000-2"	"RHYACOPHILA SP."	8
"WCAP99-0505-2000-2"	"SERRATELLA SP."	13
"WCAP99-0505-2000-2"	"SERRATELLA TIBIALIS"	1
"WCAP99-0505-2000-2"	"SIMULIUM SP."	8
"WCAP99-0505-2000-2"	"SPERCHON SP."	2
"WCAP99-0505-2000-2"	"STEMPELLINELLA SP."	16
"WCAP99-0505-2000-2"	"STILOBEZZIA SP."	1
"WCAP99-0505-2000-2"	"STYGOTHROMBIUM SP."	1
"WCAP99-0505-2000-2"	"SYMBIOCLADIUS SP."	2
"WCAP99-0505-2000-2"	"TANYPODINAE"	4
"WCAP99-0505-2000-2"	"TANYTARSINI"	2
"WCAP99-0505-2000-2"	"TANYTARSUS SP."	42
"WCAP99-0505-2000-2"	"TORRENTICOLA SP."	17
"WCAP99-0505-2000-2"	"TRICORYTHODES SP."	1
"WCAP99-0505-2000-2"	"ZAITZEVIA SP."	2
"WCAP99-0505-2000-2"	"ZAPADA COLUMBIANA"	1
"WCAP99-0505-2001-1"	"ACENTRELLA TURBIDA"	16
"WCAP99-0505-2001-1"	"AGAPETUS SP."	15
"WCAP99-0505-2001-1"	"AMPUMIXIS DISPAR"	3
"WCAP99-0505-2001-1"	"ANTOCHA SP."	5
"WCAP99-0505-2001-1"	"ARCTOPSYCHE GRANDIS"	1
"WCAP99-0505-2001-1"	"ATRACTIDES SP."	3
"WCAP99-0505-2001-1"	"ATRICHOPOGON SP."	20
"WCAP99-0505-2001-1"	"BAETIS TRICAUDATUS"	101
"WCAP99-0505-2001-1"	"BEZZIA/PALPOMYIA SP."	1
"WCAP99-0505-2001-1"	"CALINEURIA CALIFORNICA"	16
"WCAP99-0505-2001-1"	"CAUDATELLA HETEROCAUDATA"	1
"WCAP99-0505-2001-1"	"CENTROPTILUM SP."	15
"WCAP99-0505-2001-1"	"CINYGMULA SP."	1
"WCAP99-0505-2001-1"	"CLINOCERA SP."	1
"WCAP99-0505-2001-1"	"CRICOTOPUS BICINCTUS GR."	2
"WCAP99-0505-2001-1"	"CRICOTOPUS SP."	13
"WCAP99-0505-2001-1"	"CULTUS SP."	3
"WCAP99-0505-2001-1"	"DICRANOTA SP."	1
"WCAP99-0505-2001-1"	"DIPHETOR HAGENI"	11
"WCAP99-0505-2001-1"	"DRUNELLA DODDSI"	2
"WCAP99-0505-2001-1"	"ECCLISOMYIA SP."	4
"WCAP99-0505-2001-1"	"EPHEMERELLIDAE"	5
"WCAP99-0505-2001-1"	"EUKIEFFERIELLA SP."	13
"WCAP99-0505-2001-1"	"GLOSSOSOMA SP."	3
"WCAP99-0505-2001-1"	"HEXATOMA SP."	2
"WCAP99-0505-2001-1"	"HYDROPSYCHE SP."	29
"WCAP99-0505-2001-1"	"HYDROPTILA SP."	4
"WCAP99-0505-2001-1"	"LEBERTIA SP."	4
"WCAP99-0505-2001-1"	"LEPIDOSTOMA SP."	12
"WCAP99-0505-2001-1"	"LIMNOPHILA SP."	3
"WCAP99-0505-2001-1"	"MICRASEMA SP."	2
"WCAP99-0505-2001-1"	"MICROPSECTRA SP."	28
"WCAP99-0505-2001-1"	"MICROTENDIPES PEDELLUS GR."	9
"WCAP99-0505-2001-1"	"MICROTENDIPES RYDALENSIS GR."	14
"WCAP99-0505-2001-1"	"MIDEOPSIS SP."	1
"WCAP99-0505-2001-1"	"NARPUS SP."	1
"WCAP99-0505-2001-1"	"NEOPHYLAX SP."	23
"WCAP99-0505-2001-1"	"NILOTANYPUS SP."	1
"WCAP99-0505-2001-1"	"OLIGOCHAETA"	5
"WCAP99-0505-2001-1"	"OPTIOSERVUS SP."	5
"WCAP99-0505-2001-1"	"ORDOBREVIA NUBIFERA"	13
"WCAP99-0505-2001-1"	"ORTHOCLADIUS COMPLEX"	2
"WCAP99-0505-2001-1"	"PAGASTIA SP."	1
"WCAP99-0505-2001-1"	"PARAMETRIOCNEMUS SP."	2
"WCAP99-0505-2001-1"	"PARAPHAENOCLADIUS SP."	1
"WCAP99-0505-2001-1"	"PARATANYTARSUS SP."	1
"WCAP99-0505-2001-1"	"PERLINODES AUREA"	3
"WCAP99-0505-2001-1"	"PHAENOPSECTRA SP."	15
"WCAP99-0505-2001-1"	"POLYPEDILUM SP."	8
"WCAP99-0505-2001-1"	"POTTHASTIA GAEDII GR."	1
"WCAP99-0505-2001-1"	"RHEOCRICOTOPUS SP."	1
"WCAP99-0505-2001-1"	"RHEOTANYTARSUS SP."	18
"WCAP99-0505-2001-1"	"RHITHROGENA SP."	13
"WCAP99-0505-2001-1"	"RHYACOPHILA BETTENI GR."	7
"WCAP99-0505-2001-1"	"RHYACOPHILA BRUNNEA GR."	5
"WCAP99-0505-2001-1"	"RHYACOPHILA HYALINATA GR."	9
"WCAP99-0505-2001-1"	"SIMULIUM SP."	12
"WCAP99-0505-2001-1"	"SKWALA PARALLELA"	1
"WCAP99-0505-2001-1"	"SPERCHON SP."	9
"WCAP99-0505-2001-1"	"STICTOTARSUS SP."	2
"WCAP99-0505-2001-1"	"TANYTARSUS SP."	1
"WCAP99-0505-2001-1"	"THIENEMANNIELLA SP."	1
"WCAP99-0505-2001-1"	"THIENEMANNIMYIA GR. SP."	19
"WCAP99-0505-2001-1"	"TORRENTICOLA SP."	18
"WCAP99-0505-2001-1"	"TRICORYTHODES SP."	2
"WCAP99-0505-2001-1"	"TVETENIA BAVARICA GR."	3
"WCAP99-0505-2001-1"	"ZAITZEVIA SP."	4
"WCAP99-0505-2001-1"	"ZAPADA CINCTIPES"	4
"WCAP99-0505-2001-1"	"ZAPADA SP."	1
"WCAP99-0505-2001-2"	"ACENTRELLA TURBIDA"	2
"WCAP99-0505-2001-2"	"AMELETUS SP."	1
"WCAP99-0505-2001-2"	"AMPUMIXIS DISPAR"	4
"WCAP99-0505-2001-2"	"ARCTOPSYCHE CALIFORNICA"	1
"WCAP99-0505-2001-2"	"ARCTOPSYCHE GRANDIS"	3
"WCAP99-0505-2001-2"	"BAETIS TRICAUDATUS"	33
"WCAP99-0505-2001-2"	"BEZZIA/PALPOMYIA SP."	1
"WCAP99-0505-2001-2"	"BRILLIA SP."	1
"WCAP99-0505-2001-2"	"CALINEURIA CALIFORNICA"	14
"WCAP99-0505-2001-2"	"CAPNIIDAE"	5
"WCAP99-0505-2001-2"	"CENTROPTILUM SP."	15
"WCAP99-0505-2001-2"	"CHLOROPERLIDAE"	1
"WCAP99-0505-2001-2"	"CLADOTANYTARSUS SP."	1
"WCAP99-0505-2001-2"	"CORYNONEURA SP."	1
"WCAP99-0505-2001-2"	"CRICOTOPUS BICINCTUS GR."	6
"WCAP99-0505-2001-2"	"CULTUS SP."	2
"WCAP99-0505-2001-2"	"DRUNELLA DODDSI"	3
"WCAP99-0505-2001-2"	"ECCLISOMYIA SP."	3
"WCAP99-0505-2001-2"	"EPEORUS SP."	7
"WCAP99-0505-2001-2"	"EPHEMERELLIDAE"	61
"WCAP99-0505-2001-2"	"EUBRIANAX EDWARDSII"	1
"WCAP99-0505-2001-2"	"EUKIEFFERIELLA SP."	7
"WCAP99-0505-2001-2"	"GLOSSOSOMA SP."	1
"WCAP99-0505-2001-2"	"HESPEROPERLA PACIFICA"	1
"WCAP99-0505-2001-2"	"HEXATOMA SP."	3
"WCAP99-0505-2001-2"	"HYDROPSYCHE SP."	30
"WCAP99-0505-2001-2"	"HYGROBATES SP."	2
"WCAP99-0505-2001-2"	"IRONODES SP."	1
"WCAP99-0505-2001-2"	"LEBERTIA SP."	3
"WCAP99-0505-2001-2"	"LEPIDOSTOMA SP."	6
"WCAP99-0505-2001-2"	"LIMNOPHILA SP."	7
"WCAP99-0505-2001-2"	"MALENKA SP."	1
"WCAP99-0505-2001-2"	"MARUINA LANCEOLATA"	1
"WCAP99-0505-2001-2"	"MICROTENDIPES PEDELLUS GR."	19
"WCAP99-0505-2001-2"	"MICROTENDIPES RYDALENSIS GR."	3
"WCAP99-0505-2001-2"	"MYSTACIDES ALAFIMBRIATA"	1
"WCAP99-0505-2001-2"	"NEOPHYLAX SP."	19
"WCAP99-0505-2001-2"	"OLIGOCHAETA"	1
"WCAP99-0505-2001-2"	"OPTIOSERVUS SP."	18
"WCAP99-0505-2001-2"	"ORDOBREVIA NUBIFERA"	15
"WCAP99-0505-2001-2"	"OREODYTES SP."	2
"WCAP99-0505-2001-2"	"ORTHOCLADIUS COMPLEX"	14
"WCAP99-0505-2001-2"	"PARALEPTOPHLEBIA SP."	15
"WCAP99-0505-2001-2"	"PERLINODES AUREA"	3
"WCAP99-0505-2001-2"	"PERLODIDAE"	1
"WCAP99-0505-2001-2"	"PHAENOPSECTRA SP."	3
"WCAP99-0505-2001-2"	"POLYPEDILUM SP."	1
"WCAP99-0505-2001-2"	"POTTHASTIA GAEDII GR."	13
"WCAP99-0505-2001-2"	"RHEOTANYTARSUS SP."	2
"WCAP99-0505-2001-2"	"RHITHROGENA SP."	28
"WCAP99-0505-2001-2"	"RHYACOPHILA BETTENI GR."	5
"WCAP99-0505-2001-2"	"RHYACOPHILA BRUNNEA GR."	3
"WCAP99-0505-2001-2"	"SIMULIUM SP."	20
"WCAP99-0505-2001-2"	"SPERCHON SP."	6
"WCAP99-0505-2001-2"	"STEMPELLINELLA SP."	3
"WCAP99-0505-2001-2"	"SYNORTHOCLADIUS SP."	7
"WCAP99-0505-2001-2"	"TANYTARSUS SP."	9
"WCAP99-0505-2001-2"	"THIENEMANNIELLA SP."	2
"WCAP99-0505-2001-2"	"THIENEMANNIMYIA GR. SP."	10
"WCAP99-0505-2001-2"	"TORRENTICOLA SP."	27
"WCAP99-0505-2001-2"	"TVETENIA BAVARICA GR."	14
"WCAP99-0505-2001-2"	"VISOKA CATARACTAE"	1
"WCAP99-0505-2001-2"	"WIEDEMANNIA SP."	1
"WCAP99-0505-2001-2"	"ZAITZEVIA SP."	10
"WCAP99-0505-2001-2"	"ZAPADA CINCTIPES"	1
"WCAP99-0506-2000-1"	"ANTOCHA SP."	2
"WCAP99-0506-2000-1"	"ATHERIX PACHYPUS"	4
"WCAP99-0506-2000-1"	"ATRACTIDES SP."	5
"WCAP99-0506-2000-1"	"BAETIS SP."	47
"WCAP99-0506-2000-1"	"BRACHYCENTRUS OCCIDENTALIS"	12
"WCAP99-0506-2000-1"	"CHLOROPERLIDAE"	1
"WCAP99-0506-2000-1"	"DIPHETOR HAGENI"	28
"WCAP99-0506-2000-1"	"EUBRIANAX EDWARDSII"	3
"WCAP99-0506-2000-1"	"EUKIEFFERIELLA SP."	1
"WCAP99-0506-2000-1"	"GLOSSOSOMATIDAE"	2
"WCAP99-0506-2000-1"	"HELICOPSYCHE SP."	26
"WCAP99-0506-2000-1"	"HEXATOMA SP."	7
"WCAP99-0506-2000-1"	"HYDROPSYCHE SP."	1
"WCAP99-0506-2000-1"	"HYDROPSYCHIDAE"	1
"WCAP99-0506-2000-1"	"HYGROBATES SP."	1
"WCAP99-0506-2000-1"	"LEPIDOSTOMA SP."	5
"WCAP99-0506-2000-1"	"LOPESCLADIUS SP."	1
"WCAP99-0506-2000-1"	"MICROPSECTRA SP."	11
"WCAP99-0506-2000-1"	"NEOTRICHIA SP."	4
"WCAP99-0506-2000-1"	"OECETIS SP."	2
"WCAP99-0506-2000-1"	"OLIGOCHAETA"	20
"WCAP99-0506-2000-1"	"OPTIOSERVUS SP."	100
"WCAP99-0506-2000-1"	"ORDOBREVIA NUBIFERA"	5
"WCAP99-0506-2000-1"	"ORTHOCLADIUS COMPLEX"	2
"WCAP99-0506-2000-1"	"PHAENOPSECTRA SP."	7
"WCAP99-0506-2000-1"	"PISIDIUM SP."	98
"WCAP99-0506-2000-1"	"PODOCOPIDA"	4
"WCAP99-0506-2000-1"	"POLYPEDILUM SP."	8
"WCAP99-0506-2000-1"	"PROTZIA SP."	1
"WCAP99-0506-2000-1"	"RHITHROGENA SP."	15
"WCAP99-0506-2000-1"	"SERRATELLA MICHENERI"	2
"WCAP99-0506-2000-1"	"SERRATELLA SP."	2
"WCAP99-0506-2000-1"	"SIMULIUM SP."	9
"WCAP99-0506-2000-1"	"SPERCHON SP."	2
"WCAP99-0506-2000-1"	"STEMPELLINELLA SP."	15
"WCAP99-0506-2000-1"	"THIENEMANNIMYIA GR. SP."	1
"WCAP99-0506-2000-1"	"TRICORYTHODES SP."	3
"WCAP99-0506-2000-1"	"TURBELLARIA"	4
"WCAP99-0506-2000-1"	"UNIONIDAE"	1
"WCAP99-0506-2000-1"	"WORMALDIA SP."	1
"WCAP99-0506-2000-1"	"ZAITZEVIA SP."	30
"WCAP99-0509-2001-1"	"AESHNA SP."	1
"WCAP99-0509-2001-1"	"AMELETUS SP."	2
